Date,Time,DateTime,Temp,SpCond,SpCond_Corr,pH,pH_Corr,pHmV,Chloride,Choride_Corr,AmmoniumN,NitrateN,Turbidity+,Turbidity_Corr,DO,DO_Corr
9/19/2015,4:45:53,9/19/2015 4:45:53,14.05,0.751,0.741936283,7.09,7.084679595,-31.6,52.86,50.86209758,3.64,0,0.1,-0.068326177,80.69,80.87127434
9/19/2015,4:50:53,9/19/2015 4:50:53,14.05,0.751,0.74189074,7.09,7.084654807,-31.6,52.52,50.53006623,3.65,0,0,-0.16917198,80.67,80.85218521
9/19/2015,4:55:53,9/19/2015 4:55:53,14.06,0.751,0.741845196,7.1,7.093898688,-31.7,52.93,50.9094391,3.62,0,-0.1,-0.270017784,80.58,80.76309607
9/19/2015,5:00:53,9/19/2015 5:00:53,14.05,0.751,0.741799653,7.09,7.084605286,-31.6,52.59,50.5775663,3.63,0,0,-0.170863587,80.55,80.73400694
9/19/2015,5:05:53,9/19/2015 5:05:53,14.05,0.751,0.74175411,7.09,7.084580552,-31.6,52.51,50.49229828,3.71,0,0,-0.171709391,80.6,80.78491781
9/19/2015,5:10:53,9/19/2015 5:10:53,14.05,0.751,0.741708566,7.09,7.084555837,-31.6,52.4,50.37864668,3.67,0,0,-0.172555194,80.64,80.82582867
9/19/2015,5:15:53,9/19/2015 5:15:53,14.05,0.751,0.741663023,7.09,7.084531139,-31.6,52.34,50.3124203,3.62,0,0.1,-0.073400998,80.69,80.87673954
9/19/2015,5:20:53,9/19/2015 5:20:53,14.05,0.751,0.74161748,7.1,7.093758279,-31.7,53.18,51.09861216,3.67,0,0,-0.174246801,80.63,80.8176504
9/19/2015,5:25:53,9/19/2015 5:25:53,14.04,0.751,0.741571937,7.09,7.084481797,-31.6,52.83,50.75764832,3.68,0,0,-0.175092605,80.62,80.80856127
9/19/2015,5:30:53,9/19/2015 5:30:53,14.04,0.751,0.741526393,7.09,7.084457153,-31.6,52.81,50.72923996,3.68,0,0,-0.175938408,80.65,80.83947213
9/19/2015,5:35:53,9/19/2015 5:35:53,14.03,0.751,0.74148085,7.1,7.093674278,-31.7,53.29,51.17402841,3.67,0,0.1,-0.076784212,80.7,80.890383
9/19/2015,5:40:53,9/19/2015 5:40:53,14.04,0.751,0.741435307,7.09,7.084407919,-31.6,52.66,50.56839357,3.67,0,0.1,-0.077630015,80.73,80.92129386
9/19/2015,5:45:53,9/19/2015 5:45:53,14.04,0.751,0.741389764,7.09,7.084383328,-31.6,52.81,50.70085504,3.63,0,0.3,0.121524181,80.77,80.96220473
9/19/2015,5:50:53,9/19/2015 5:50:53,14.04,0.751,0.74134422,7.1,7.09359046,-31.8,53.33,51.18313407,3.66,0,0,-0.179321622,80.77,80.96311559
9/19/2015,5:55:53,9/19/2015 5:55:53,14.03,0.751,0.741298677,7.1,7.093562561,-31.7,52.94,50.80485724,3.67,0,0,-0.180167426,80.75,80.94402646
9/19/2015,6:00:53,9/19/2015 6:00:53,14.02,0.751,0.741253134,7.1,7.093534682,-31.7,53.02,50.87099564,3.61,0,0,-0.181013229,80.81,81.00493732
9/19/2015,6:05:53,9/19/2015 6:05:53,14.02,0.751,0.741207591,7.1,7.093506823,-31.7,53.01,50.85205828,3.67,0,0.1,-0.081859033,80.79,80.98584819
9/19/2015,6:10:53,9/19/2015 6:10:53,14.01,0.751,0.741162047,7.1,7.093478985,-31.9,53,50.83313062,3.61,0,0.1,-0.082704836,80.84,81.03675905
9/19/2015,6:15:53,9/19/2015 6:15:53,14.01,0.751,0.741116504,7.1,7.093451167,-31.7,52.84,50.67254881,3.66,0,0.3,0.11644936,80.86,81.05766992
9/19/2015,6:20:53,9/19/2015 6:20:53,14,0.751,0.741070961,7.09,7.084211693,-31.7,52.78,50.60646761,3.63,0,0,-0.184396443,80.82,81.01858079
9/19/2015,6:25:53,9/19/2015 6:25:53,14,0.751,0.741025417,7.1,7.093395591,-31.9,53.25,51.0407096,3.68,0,0,-0.185242247,80.82,81.01949165
9/19/2015,6:30:53,9/19/2015 6:30:53,13.99,0.751,0.740979874,7.09,7.084162814,-31.6,52.85,50.65370979,3.67,0,0.1,-0.08608805,80.97,81.17040252
9/19/2015,6:35:53,9/19/2015 6:35:53,13.99,0.751,0.740934331,7.09,7.084138401,-31.6,52.82,50.6159879,3.72,0,0,-0.186933854,80.95,81.15131338
9/19/2015,6:40:53,9/19/2015 6:40:53,13.99,0.751,0.740888788,7.09,7.084114006,-31.6,52.88,50.66317492,3.64,0,0,-0.187779657,80.98,81.18222425
9/19/2015,6:45:53,9/19/2015 6:45:53,13.99,0.75,0.739843244,7.09,7.084089628,-31.6,52.82,50.5971806,3.69,0,-0.1,-0.288625461,81,81.20313511
9/19/2015,6:50:53,9/19/2015 6:50:53,14,0.751,0.740797701,7.09,7.084065268,-31.5,53.04,50.79518601,3.67,0,0,-0.189471264,81.03,81.23404598
9/19/2015,6:55:53,9/19/2015 6:55:53,14,0.75,0.739752158,7.1,7.093229343,-31.7,53.35,51.07791475,3.64,0,-0.1,-0.290317068,81.05,81.25495684
9/19/2015,7:00:53,9/19/2015 7:00:53,14,0.751,0.740706615,7.09,7.0840166,-31.6,52.97,50.71034378,3.66,0,-0.1,-0.291162871,81.19,81.39586771
9/19/2015,7:05:53,9/19/2015 7:05:53,14,0.75,0.739661071,7.09,7.083992292,-31.6,52.72,50.46542232,3.69,0,-0.2,-0.392008675,81.37,81.57677857
9/19/2015,7:10:53,9/19/2015 7:10:53,14,0.75,0.739615528,7.1,7.093146489,-31.8,53.11,50.82336048,3.65,0,-0.2,-0.392854478,81.42,81.62768944
9/19/2015,7:15:53,9/19/2015 7:15:53,14,0.75,0.739569985,7.1,7.09311891,-31.8,52.96,50.67268845,3.66,0,0.4,0.206299718,81.55,81.7586003
9/19/2015,7:20:53,9/19/2015 7:20:53,14,0.75,0.739524442,7.1,7.093091352,-31.7,52.58,50.30559618,3.74,0,-0.2,-0.394546085,81.57,81.77951117
9/19/2015,7:25:53,9/19/2015 7:25:53,14,0.75,0.739478898,7.1,7.093063813,-31.9,52.98,50.67271164,3.68,0,-0.2,-0.395391889,81.65,81.86042203
9/19/2015,7:30:54,9/19/2015 7:30:54,13.99,0.75,0.739433203,7.1,7.093036203,-32,53.42,51.0772406,3.63,0,-0.2,-0.396240512,81.73,81.94133594
9/19/2015,7:35:53,9/19/2015 7:35:53,13.99,0.75,0.739387812,7.1,7.093008796,-31.8,53,50.67273481,3.61,0,0.2,0.002916504,81.83,82.04224376
9/19/2015,7:40:53,9/19/2015 7:40:53,13.99,0.75,0.739342268,7.1,7.092981316,-31.8,52.74,50.41885676,3.65,0,0.1,-0.0979293,81.84,82.05315463
9/19/2015,7:45:53,9/19/2015 7:45:53,13.99,0.75,0.739296725,7.1,7.092953857,-31.9,52.88,50.54114504,3.67,0,-0.3,-0.498775103,81.99,82.2040655
9/19/2015,7:50:53,9/19/2015 7:50:53,13.99,0.75,0.739251182,7.1,7.092926417,-31.8,52.58,50.24983582,3.68,0,0,-0.199620907,81.97,82.18497636
9/19/2015,7:55:53,9/19/2015 7:55:53,13.99,0.75,0.739205639,7.1,7.092898997,-31.9,52.81,50.45667004,3.68,0,-0.3,-0.50046671,82.05,82.26588723
9/19/2015,8:00:53,9/19/2015 8:00:53,13.99,0.75,0.739160095,7.1,7.092871597,-31.9,52.78,50.41916168,3.67,0,-0.2,-0.401312514,82.11,82.32679809
9/19/2015,8:05:53,9/19/2015 8:05:53,13.99,0.75,0.739114552,7.1,7.092844216,-31.9,52.87,50.49436858,3.62,0,-0.3,-0.502158317,82.19,82.40770896
9/19/2015,8:10:53,9/19/2015 8:10:53,13.99,0.75,0.739069009,7.1,7.092816855,-31.9,53.06,50.66342675,3.63,0,0,-0.203004121,82.31,82.52861982
9/19/2015,8:15:53,9/19/2015 8:15:53,13.99,0.75,0.739023466,7.1,7.092789514,-32,53.1,50.69160037,3.67,0,-0.4,-0.603849924,82.4,82.61953069
9/19/2015,8:20:53,9/19/2015 8:20:53,14,0.75,0.738977922,7.1,7.092762192,-31.9,52.96,50.55084446,3.63,0,-0.3,-0.504695728,82.41,82.63044155
9/19/2015,8:25:53,9/19/2015 8:25:53,14,0.75,0.738932379,7.1,7.09273489,-32,52.8,50.39139659,3.64,0,-0.4,-0.605541531,82.54,82.76135242
9/19/2015,8:30:53,9/19/2015 8:30:53,14.01,0.75,0.738886836,7.1,7.092707607,-32,52.86,50.4383767,3.63,0,-0.3,-0.506387335,82.59,82.81226328
9/19/2015,8:35:53,9/19/2015 8:35:53,14.01,0.75,0.738841293,7.1,7.092680344,-32,52.97,50.53221803,3.66,0,-0.2,-0.407233138,82.67,82.89317415
9/19/2015,8:40:53,9/19/2015 8:40:53,14.01,0.75,0.738795749,7.1,7.0926531,-31.9,52.85,50.41039502,3.63,0,-0.2,-0.408078942,82.72,82.94408501
9/19/2015,8:45:53,9/19/2015 8:45:53,14.02,0.75,0.738750206,7.1,7.092625876,-32,52.72,50.27926168,3.66,0,0.7,0.491075255,83.14,83.36499588
9/19/2015,8:50:53,9/19/2015 8:50:53,14.03,0.75,0.738704663,7.1,7.092598671,-32,52.71,50.26063344,3.68,0,0,-0.209770549,83.42,83.64590674
9/19/2015,8:55:53,9/19/2015 8:55:53,14.03,0.745,0.733659119,7.1,7.092571486,-32,52.45,50.00782737,3.67,0,-0.2,-0.410616352,83.55,83.77681761
9/19/2015,9:00:53,9/19/2015 9:00:53,14.04,0.75,0.738613576,7.1,7.09254432,-32.2,52.47,50.01737286,3.63,0,-0.1,-0.311462156,83.87,84.09772848
9/19/2015,9:05:53,9/19/2015 9:05:53,14.04,0.75,0.738568033,7.1,7.092517174,-32,53,50.50441301,3.64,0,0.3,0.087692041,83.75,83.97863934
9/19/2015,9:10:53,9/19/2015 9:10:53,14.03,0.75,0.73852249,7.1,7.092490047,-32,51.8,49.3718638,3.65,0,-0.2,-0.413153763,83.37,83.59955021
9/19/2015,9:15:53,9/19/2015 9:15:53,14.03,0.75,0.738476946,7.1,7.09246294,-32.1,52.6,50.11148614,3.64,0,0,-0.213999566,83.56,83.79046107
9/19/2015,9:20:53,9/19/2015 9:20:53,14.04,0.75,0.738431403,7.1,7.092435851,-32.1,52.63,50.13035126,3.65,0,-0.2,-0.41484537,83.79,84.02137194
9/19/2015,9:25:53,9/19/2015 9:25:53,14.05,0.75,0.73838586,7.11,7.101498842,-32.3,52.98,50.4485104,3.59,0,-0.2,-0.415691173,84.27,84.5022828
9/19/2015,9:30:53,9/19/2015 9:30:53,14.06,0.75,0.738340317,7.11,7.10146855,-32.2,52.65,50.13064933,3.6,0,-0.2,-0.416536977,84.81,85.04319367
9/19/2015,9:35:53,9/19/2015 9:35:53,14.1,0.75,0.738294773,7.11,7.10143828,-32.5,52.94,50.39255612,3.57,0,-0.2,-0.41738278,85.86,86.09410453
9/19/2015,9:40:53,9/19/2015 9:40:53,14.1,0.75,0.73824923,7.11,7.101408031,-32.4,52.61,50.07487033,3.57,0,-0.2,-0.418228584,86.32,86.5550154
9/19/2015,9:45:53,9/19/2015 9:45:53,14.09,0.75,0.738203687,7.11,7.101377804,-32.6,52.96,50.39272109,3.59,0,-0.3,-0.519074387,86.74,86.97592626
9/19/2015,9:50:53,9/19/2015 9:50:53,14.12,0.75,0.738158144,7.11,7.101347598,-32.5,52.64,50.0845376,3.65,0,-0.3,-0.519920191,87.27,87.50683713
9/19/2015,9:55:53,9/19/2015 9:55:53,14.13,0.75,0.7381126,7.11,7.101317414,-32.5,52.6,50.03800292,3.62,0,-0.2,-0.420765994,87.47,87.70774799
9/19/2015,10:00:53,9/19/2015 10:00:53,14.11,0.75,0.738067057,7.11,7.101287251,-32.5,52.47,49.90746184,3.64,0,0.1,-0.121611798,86.83,87.06865886
9/19/2015,10:05:53,9/19/2015 10:05:53,14.1,0.75,0.738021514,7.11,7.10125711,-32.5,52.77,50.17836168,3.6,0,-0.2,-0.422457601,86.08,86.31956972
9/19/2015,10:10:53,9/19/2015 10:10:53,14.1,0.75,0.737975971,7.11,7.10122699,-32.5,52.8,50.19716214,3.68,0,-0.2,-0.423303405,85.85,86.09048059
9/19/2015,10:15:53,9/19/2015 10:15:53,14.09,0.75,0.737930427,7.11,7.101196892,-32.5,53.15,50.5144995,3.6,0,0,-0.224149208,85.49,85.73139146
9/19/2015,10:20:54,9/19/2015 10:20:54,14.09,0.75,0.737884732,7.11,7.101166715,-32.3,52.61,50.00152363,3.59,0,-0.2,-0.424997831,85.39,85.63230536
9/19/2015,10:25:53,9/19/2015 10:25:53,14.08,0.75,0.737839341,7.11,7.101136759,-32.5,53.1,50.44932847,3.61,0,-0.4,-0.625840815,85.14,85.38321319
9/19/2015,10:30:53,9/19/2015 10:30:53,14.09,0.75,0.737793797,7.11,7.101106725,-32.3,52.69,50.0578514,3.64,0,-0.4,-0.626686619,85.02,85.26412405
9/19/2015,10:35:53,9/19/2015 10:35:53,14.09,0.749,0.736748254,7.11,7.101076712,-32.3,52.53,49.89957581,3.64,0,-0.2,-0.427532422,85.29,85.53503492
9/19/2015,10:40:53,9/19/2015 10:40:53,14.1,0.75,0.737702711,7.11,7.101046721,-32.3,52.57,49.92773599,3.63,0,-0.3,-0.528378226,85.53,85.77594578
9/19/2015,10:45:53,9/19/2015 10:45:53,14.14,0.749,0.736657168,7.11,7.10101675,-32.4,52.49,49.84409672,3.62,0,-0.2,-0.429224029,86.01,86.25685665
9/19/2015,10:50:53,9/19/2015 10:50:53,14.17,0.749,0.736611624,7.11,7.100986801,-32.4,52.55,49.89088285,3.71,0,-0.4,-0.630069833,86.68,86.92776751
9/19/2015,10:55:53,9/19/2015 10:55:53,14.21,0.749,0.736566081,7.11,7.100956873,-32.6,52.82,50.13317075,3.57,0,-0.3,-0.530915637,87.45,87.69867838
9/19/2015,11:00:53,9/19/2015 11:00:53,14.25,0.749,0.736520538,7.11,7.100926967,-32.6,52.48,49.80752501,3.61,0,-0.2,-0.43176144,88.19,88.43958924
9/19/2015,11:05:53,9/19/2015 11:05:53,14.29,0.749,0.736474995,7.11,7.100897081,-32.8,52.84,50.13346597,3.59,0,-0.2,-0.432607244,88.92,89.17050011
9/19/2015,11:10:53,9/19/2015 11:10:53,14.31,0.749,0.736429451,7.12,7.109889669,-32.8,52.79,50.07779135,3.58,0,-0.2,-0.433453047,89.52,89.77141097
9/19/2015,11:15:53,9/19/2015 11:15:53,14.33,0.749,0.736383908,7.11,7.100837374,-32.7,52.39,49.69659794,3.55,0,-0.2,-0.434298851,89.88,90.13232184
9/19/2015,11:20:53,9/19/2015 11:20:53,14.36,0.749,0.736338365,7.11,7.100807552,-32.8,52.37,49.66895853,3.57,0,-0.2,-0.435144654,90.32,90.5732327
9/19/2015,11:25:53,9/19/2015 11:25:53,14.39,0.749,0.736292822,7.12,7.109790627,-32.8,52.36,49.65062971,3.55,0,-0.1,-0.335990458,90.79,91.04414357
9/19/2015,11:30:53,9/19/2015 11:30:53,14.41,0.749,0.736247278,7.12,7.10975766,-32.9,52.61,49.87396211,3.56,0,-0.4,-0.636836261,90.91,91.16505444
9/19/2015,11:35:53,9/19/2015 11:35:53,14.43,0.749,0.736201735,7.12,7.109724716,-33,52.77,50.01355428,3.53,0,-0.2,-0.437682065,91.1,91.3559653
9/19/2015,11:40:53,9/19/2015 11:40:53,14.45,0.749,0.736156192,7.12,7.109691795,-33,52.65,49.89296664,3.54,0,-0.2,-0.438527868,91.27,91.52687617
9/19/2015,11:45:53,9/19/2015 11:45:53,14.48,0.749,0.736110648,7.12,7.109658898,-33,52.36,49.61455589,3.57,0,-0.4,-0.639373672,91.82,92.07778703
9/19/2015,11:50:53,9/19/2015 11:50:53,14.5,0.749,0.736065105,7.12,7.109626023,-33.1,52.37,49.61483373,3.54,0,-0.3,-0.540219475,92.01,92.2686979
9/19/2015,11:55:53,9/19/2015 11:55:53,14.52,0.749,0.736019562,7.12,7.109593172,-33,52.72,49.93072017,3.53,0,-0.3,-0.541065279,92.23,92.48960876
9/19/2015,12:00:52,9/19/2015 12:00:52,14.56,0.749,0.73597417,7.12,7.109560454,-33.1,53.07,50.24647817,3.55,0,-0.3,-0.541908263,92.75,93.01051659
9/19/2015,12:05:53,9/19/2015 12:05:53,14.58,0.749,0.735928475,7.12,7.10952754,-33.3,52.76,49.94967224,3.55,0,-0.3,-0.542756886,92.9,93.16143049
9/19/2015,12:10:53,9/19/2015 12:10:53,14.61,0.749,0.735882932,7.12,7.109494758,-33.1,52.11,49.33767554,3.56,0,-0.4,-0.643602689,93.24,93.50234136
9/19/2015,12:15:53,9/19/2015 12:15:53,14.64,0.749,0.735837389,7.12,7.109462,-33.1,52.92,50.07988452,3.53,0,-0.2,-0.444448493,93.47,93.73325222
9/19/2015,12:20:53,9/19/2015 12:20:53,14.67,0.749,0.735791846,7.12,7.109429264,-33.1,53.53,50.6363015,3.54,0,-0.3,-0.545294296,93.8,94.06416309
9/19/2015,12:25:53,9/19/2015 12:25:53,14.68,0.749,0.735746302,7.12,7.109396552,-33.1,53.64,50.72900818,3.51,0,-0.2,-0.4461401,93.98,94.24507395
9/19/2015,12:30:53,9/19/2015 12:30:53,14.69,0.749,0.735700759,7.12,7.109363863,-33.1,53.96,51.01626023,3.48,0,-0.4,-0.646985903,93.97,94.23598482
9/19/2015,12:35:53,9/19/2015 12:35:53,14.69,0.749,0.735655216,7.12,7.109331197,-33.3,54.04,51.08103303,3.46,0,-0.2,-0.447831707,93.93,94.19689568
9/19/2015,12:40:53,9/19/2015 12:40:53,14.69,0.749,0.735609673,7.12,7.109298553,-33.1,53.05,50.15477898,3.46,0,-0.3,-0.54867751,93.95,94.21780655
9/19/2015,12:45:53,9/19/2015 12:45:53,14.69,0.749,0.735564129,7.12,7.109265933,-33.1,53.05,50.14566112,3.49,0,-0.3,-0.549523314,93.65,93.91871741
9/19/2015,12:50:53,9/19/2015 12:50:53,14.67,0.749,0.735518586,7.12,7.109233336,-33.1,52.13,49.28490571,3.53,0,-0.2,-0.450369117,93.43,93.69962828
9/19/2015,12:55:53,9/19/2015 12:55:53,14.67,0.749,0.735473043,7.12,7.109200761,-33,52.97,50.05340187,3.53,0,0,-0.251214921,93.37,93.64053915
9/19/2015,13:00:53,9/19/2015 13:00:53,14.67,0.749,0.735427499,7.12,7.10916821,-33.2,52.41,49.52618556,3.48,0,-0.3,-0.552060724,93.32,93.59145001
9/19/2015,13:05:53,9/19/2015 13:05:53,14.66,0.749,0.735381956,7.12,7.109135681,-33,51.69,48.8512335,3.58,0,-0.2,-0.452906528,93.04,93.31236088
9/19/2015,13:10:53,9/19/2015 13:10:53,14.66,0.749,0.735336413,7.12,7.109103176,-33.1,51.4,48.5742708,3.59,0,-0.1,-0.353752331,93.01,93.28327174
9/19/2015,13:15:53,9/19/2015 13:15:53,14.65,0.749,0.73529087,7.12,7.109070693,-33,51.48,48.63952588,3.54,0,-0.1,-0.354598135,92.72,92.99418261
9/19/2015,13:20:53,9/19/2015 13:20:53,14.63,0.749,0.735245326,7.12,7.109038232,-33.1,51.83,48.95431085,3.56,0,-0.3,-0.555443938,92.42,92.69509347
9/19/2015,13:25:53,9/19/2015 13:25:53,14.63,0.749,0.735199783,7.12,7.109005795,-33,52.04,49.13956767,3.55,0,-0.2,-0.456289742,92.33,92.60600434
9/19/2015,13:30:53,9/19/2015 13:30:53,14.63,0.749,0.73515424,7.12,7.10897338,-33,51.88,48.98290983,3.57,0,-0.1,-0.357135545,92.37,92.6469152
9/19/2015,13:35:53,9/19/2015 13:35:53,14.63,0.749,0.735108697,7.12,7.108940989,-33,51.58,48.69702486,3.56,0,-0.2,-0.457981349,92.28,92.55782607
9/19/2015,13:40:53,9/19/2015 13:40:53,14.62,0.749,0.735063153,7.12,7.108908619,-33,51.98,49.05764918,3.54,0,-0.1,-0.358827152,92.12,92.39873693
9/19/2015,13:45:53,9/19/2015 13:45:53,14.62,0.749,0.73501761,7.12,7.108876273,-33.1,52.06,49.12268526,3.52,0,-0.3,-0.559672956,91.85,92.1296478
9/19/2015,13:50:53,9/19/2015 13:50:53,14.61,0.749,0.734972067,7.12,7.108843949,-32.9,51.88,48.9477301,3.53,0,-0.2,-0.460518759,91.52,91.80055866
9/19/2015,13:55:53,9/19/2015 13:55:53,14.59,0.749,0.734926524,7.12,7.108811648,-32.8,51.82,48.88358494,3.59,0,-0.3,-0.561364563,91.39,91.67146953
9/19/2015,14:00:53,9/19/2015 14:00:53,14.58,0.749,0.73488098,7.12,7.108779369,-32.8,52.24,49.26225091,3.57,0,-0.4,-0.662210367,91.11,91.39238039
9/19/2015,14:05:53,9/19/2015 14:05:53,14.56,0.749,0.734835437,7.12,7.108747113,-32.8,52.04,49.0689476,3.59,0,0,-0.26305617,90.81,91.09329126
9/19/2015,14:10:53,9/19/2015 14:10:53,14.55,0.749,0.734789894,7.12,7.10871488,-33,52.13,49.14311951,3.6,0,-0.1,-0.363901974,90.77,91.05420213
9/19/2015,14:15:53,9/19/2015 14:15:53,14.53,0.749,0.73474435,7.11,7.099776919,-32.8,51.83,48.85776613,3.58,0,-0.2,-0.464747777,90.7,90.98511299
