"Plot Title: 20089046"
"#"	"Date Time, GMT-04:00"	"Full Range, μS/cm (LGR S/N: 20089046, SEN S/N: 20089046)"	"Temp, °C (LGR S/N: 20089046, SEN S/N: 20089046)"	"SpC, μS/cm (LGR S/N: 20089046)"	"Coupler Detached (LGR S/N: 20089046)"	"Coupler Attached (LGR S/N: 20089046)"	"Stopped (LGR S/N: 20089046)"	"End Of File (LGR S/N: 20089046)"
3654	11/23/17 07:19:05 AM	671.7	14.40	995.8				
3655	11/23/17 07:24:05 AM	671.7	14.40	995.7				
3656	11/23/17 07:29:05 AM	671.7	14.40	995.6				
3657	11/23/17 07:34:05 AM	671.7	14.39	995.8				
3658	11/23/17 07:39:05 AM	671.7	14.40	995.5				
3659	11/23/17 07:44:05 AM	671.7	14.39	995.7				
3660	11/23/17 07:49:05 AM	671.7	14.40	995.4				
3661	11/23/17 07:54:05 AM	671.7	14.39	995.5				
3662	11/23/17 07:59:05 AM	671.7	14.39	995.5				
3663	11/23/17 08:04:05 AM	671.7	14.40	995.1				
3664	11/23/17 08:09:05 AM	671.3	14.39	994.7				
3665	11/23/17 08:14:05 AM	671.3	14.39	994.7				
3666	11/23/17 08:19:05 AM	671.7	14.39	995.2				
3667	11/23/17 08:24:05 AM	671.3	14.40	994.3				
3668	11/23/17 08:29:05 AM	671.3	14.38	994.7				
3669	11/23/17 08:34:05 AM	670.9	14.38	994.0				
3670	11/23/17 08:39:05 AM	670.9	14.38	994.0				
3671	11/23/17 08:44:05 AM	670.9	14.38	993.9				
3672	11/23/17 08:49:05 AM	670.9	14.38	993.8				
3673	11/23/17 08:54:05 AM	671.3	14.38	994.3				
3674	11/23/17 08:59:05 AM	670.5	14.38	993.1				
3675	11/23/17 09:04:05 AM	670.5	14.38	993.0				
3676	11/23/17 09:09:05 AM	670.9	14.38	993.5				
3677	11/23/17 09:14:05 AM	670.5	14.38	992.9				
3678	11/23/17 09:19:05 AM	670.9	14.39	993.1				
3679	11/23/17 09:24:05 AM	670.9	14.39	993.1				
3680	11/23/17 09:29:05 AM	670.5	14.38	992.7				
3681	11/23/17 09:34:05 AM	670.9	14.40	992.7				
3682	11/23/17 09:39:05 AM	670.5	14.39	992.3				
3683	11/23/17 09:44:05 AM	670.9	14.40	992.5				
3684	11/23/17 09:49:05 AM	670.9	14.40	992.5				
3685	11/23/17 09:54:05 AM	670.5	14.40	991.8				
3686	11/23/17 09:59:05 AM	670.5	14.40	991.7				
3687	11/23/17 10:04:05 AM	670.9	14.40	992.3				
3688	11/23/17 10:09:05 AM	671.3	14.43	992.0				
3689	11/23/17 10:14:05 AM	670.9	14.44	991.1				
3690	11/23/17 10:19:05 AM	671.2	14.45	991.3				
3691	11/23/17 10:24:05 AM	671.6	14.45	991.8				
3692	11/23/17 10:29:05 AM	671.6	14.46	991.5				
3693	11/23/17 10:34:05 AM	671.6	14.46	991.4				
3694	11/23/17 10:39:05 AM	671.6	14.47	991.1				
3695	11/23/17 10:44:05 AM	671.6	14.48	990.8				
3696	11/23/17 10:49:05 AM	672.0	14.50	990.8				
3697	11/23/17 10:54:05 AM	672.0	14.51	990.5				
3698	11/23/17 10:59:05 AM	672.0	14.50	990.6				
3699	11/23/17 11:04:05 AM	672.0	14.52	990.1				
3700	11/23/17 11:09:05 AM	672.0	14.52	990.0				
3701	11/23/17 11:14:05 AM	672.3	14.54	989.9				
3702	11/23/17 11:19:05 AM	672.7	14.56	989.9				
3703	11/23/17 11:24:05 AM	672.7	14.57	989.6				
3704	11/23/17 11:29:05 AM	672.7	14.58	989.3				
3705	11/23/17 11:34:05 AM	673.5	14.60	989.9				
3706	11/23/17 11:39:05 AM	673.4	14.61	989.4				
3707	11/23/17 11:44:05 AM	673.4	14.63	988.9				
3708	11/23/17 11:49:05 AM	673.4	14.64	988.6				
3709	11/23/17 11:54:05 AM	671.5	14.66	985.2				
3710	11/23/17 11:59:05 AM	674.9	14.70	989.2				
3711	11/23/17 12:04:05 PM	675.3	14.71	989.4				
3712	11/23/17 12:09:05 PM	675.3	14.72	989.1				
3713	11/23/17 12:14:05 PM	675.3	14.72	989.0				
3714	11/23/17 12:19:05 PM	675.7	14.75	988.8				
3715	11/23/17 12:24:05 PM	676.0	14.78	988.5				
3716	11/23/17 12:29:05 PM	676.4	14.82	988.0				
3717	11/23/17 12:34:05 PM	676.4	14.84	987.4				
3718	11/23/17 12:39:05 PM	677.5	14.86	988.5				
3719	11/23/17 12:44:05 PM	677.9	14.90	988.0				
3720	11/23/17 12:49:05 PM	678.6	14.92	988.5				
3721	11/23/17 12:54:05 PM	678.6	14.96	987.4				
3722	11/23/17 12:59:05 PM	679.4	14.97	988.3				
3723	11/23/17 01:04:05 PM	679.3	14.99	987.6				
3724	11/23/17 01:09:05 PM	679.7	15.02	987.4				
3725	11/23/17 01:14:05 PM	680.5	15.04	988.0				
3726	11/23/17 01:19:05 PM	680.5	15.04	987.9				
3727	11/23/17 01:24:05 PM	680.5	15.03	988.1				
3728	11/23/17 01:29:05 PM	679.7	15.02	987.1				
3729	11/23/17 01:34:05 PM	679.7	15.01	987.3				
3730	11/23/17 01:39:05 PM	680.1	15.03	987.3				
3731	11/23/17 01:44:05 PM	680.4	15.05	987.2				
3732	11/23/17 01:49:05 PM	681.2	15.09	987.3				
3733	11/23/17 01:54:05 PM	680.8	15.09	986.6				
3734	11/23/17 01:59:05 PM	681.2	15.11	986.7				
3735	11/23/17 02:04:05 PM	681.5	15.14	986.3				
3736	11/23/17 02:09:05 PM	681.5	15.15	986.0				
3737	11/23/17 02:14:05 PM	681.6	15.12	986.8				
3738	11/23/17 02:19:05 PM	681.6	15.11	987.0				
3739	11/23/17 02:24:05 PM	681.2	15.11	986.3				
3740	11/23/17 02:29:05 PM	681.6	15.12	986.6				
3741	11/23/17 02:34:05 PM	681.2	15.11	986.2				
3742	11/23/17 02:39:05 PM	681.2	15.10	986.3				
3743	11/23/17 02:44:05 PM	681.2	15.10	986.3				
3744	11/23/17 02:49:05 PM	680.8	15.08	986.1				
3745	11/23/17 02:54:05 PM	680.8	15.07	986.3				
3746	11/23/17 02:59:05 PM	680.5	15.04	986.5				
3747	11/23/17 03:04:05 PM	680.5	15.03	986.7				
3748	11/23/17 03:09:05 PM	680.1	15.02	986.3				
3749	11/23/17 03:14:05 PM	679.7	15.01	985.9				
3750	11/23/17 03:19:05 PM	679.7	14.98	986.5				
3751	11/23/17 03:24:05 PM	679.7	15.01	985.7				
3752	11/23/17 03:29:05 PM	679.3	14.98	985.8				
3753	11/23/17 03:34:05 PM	679.7	14.99	986.1				
3754	11/23/17 03:39:05 PM	679.7	15.01	985.5				
3755	11/23/17 03:44:05 PM	679.7	15.01	985.4				
3756	11/23/17 03:49:05 PM	679.3	14.98	985.5				
3757	11/23/17 03:54:05 PM	679.3	14.98	985.4				
3758	11/23/17 03:59:05 PM	679.4	14.97	985.8				
3759	11/23/17 04:04:05 PM	679.4	14.96	985.9				
3760	11/23/17 04:09:05 PM	679.4	14.97	985.6				
3761	11/23/17 04:14:05 PM	679.7	14.97	986.0				
3762	11/23/17 04:19:05 PM	679.7	14.98	985.7				
3763	11/23/17 04:24:05 PM	679.4	14.96	985.7				
3764	11/23/17 04:29:05 PM	679.4	14.96	985.6				
3765	11/23/17 04:34:05 PM	679.7	14.96	985.9				
3766	11/23/17 04:39:05 PM	679.4	14.95	985.7				
3767	11/23/17 04:44:05 PM	679.4	14.96	985.4				
3768	11/23/17 04:49:05 PM	679.4	14.96	985.3				
3769	11/23/17 04:54:05 PM	679.4	14.95	985.5				
3770	11/23/17 04:59:05 PM	679.4	14.96	985.2				
3771	11/23/17 05:04:05 PM	679.4	14.95	985.3				
3772	11/23/17 05:09:05 PM	679.4	14.93	985.7				
3773	11/23/17 05:14:05 PM	679.4	14.92	985.9				
3774	11/23/17 05:19:05 PM	679.4	14.92	985.8				
3775	11/23/17 05:24:05 PM	679.4	14.92	985.8				
3776	11/23/17 05:29:05 PM	678.6	14.90	985.0				
3777	11/23/17 05:34:05 PM	679.0	14.90	985.5				
3778	11/23/17 05:39:05 PM	679.4	14.90	986.1				
3779	11/23/17 05:44:05 PM	678.6	14.91	984.6				
3780	11/23/17 05:49:05 PM	679.0	14.90	985.3				
3781	11/23/17 05:54:05 PM	678.6	14.90	984.7				
3782	11/23/17 05:59:05 PM	679.0	14.89	985.4				
3783	11/23/17 06:04:05 PM	679.0	14.88	985.6				
3784	11/23/17 06:09:05 PM	678.7	14.86	985.6				
3785	11/23/17 06:14:05 PM	678.7	14.85	985.8				
3786	11/23/17 06:19:05 PM	678.3	14.84	985.4				
3787	11/23/17 06:24:05 PM	678.3	14.83	985.5				
3788	11/23/17 06:29:05 PM	678.7	14.83	986.0				
3789	11/23/17 06:34:05 PM	677.9	14.82	985.0				
3790	11/23/17 06:39:05 PM	677.9	14.82	985.0				
3791	11/23/17 06:44:05 PM	678.3	14.80	986.0				
3792	11/23/17 06:49:05 PM	677.6	14.79	985.1				
3793	11/23/17 06:54:05 PM	677.6	14.78	985.3				
3794	11/23/17 06:59:05 PM	677.6	14.78	985.2				
3795	11/23/17 07:04:05 PM	678.0	14.77	986.0				
3796	11/23/17 07:09:05 PM	677.6	14.77	985.3				
3797	11/23/17 07:14:05 PM	677.6	14.76	985.5				
3798	11/23/17 07:19:05 PM	677.6	14.76	985.4				
3799	11/23/17 07:24:05 PM	677.6	14.76	985.4				
3800	11/23/17 07:29:05 PM	677.6	14.75	985.5				
3801	11/23/17 07:34:05 PM	677.6	14.73	986.0				
3802	11/23/17 07:39:05 PM	677.2	14.73	985.3				
3803	11/23/17 07:44:05 PM	677.6	14.72	986.1				
3804	11/23/17 07:49:05 PM	677.6	14.72	986.0				
3805	11/23/17 07:54:05 PM	677.2	14.71	985.6				
3806	11/23/17 07:59:05 PM	677.2	14.71	985.5				
3807	11/23/17 08:04:05 PM	677.2	14.70	985.7				
3808	11/23/17 08:09:05 PM	677.6	14.70	986.2				
3809	11/23/17 08:14:05 PM	677.2	14.69	985.8				
3810	11/23/17 08:19:05 PM	676.9	14.69	985.3				
3811	11/23/17 08:24:05 PM	676.9	14.69	985.2				
3812	11/23/17 08:29:05 PM	677.2	14.69	985.6				
3813	11/23/17 08:34:05 PM	677.3	14.67	986.1				
3814	11/23/17 08:39:05 PM	676.9	14.67	985.5				
3815	11/23/17 08:44:05 PM	676.9	14.66	985.7				
3816	11/23/17 08:49:05 PM	677.3	14.66	986.2				
3817	11/23/17 08:54:05 PM	677.3	14.66	986.1				
3818	11/23/17 08:59:05 PM	677.3	14.66	986.0				
3819	11/23/17 09:04:05 PM	677.3	14.65	986.2				
3820	11/23/17 09:09:05 PM	677.3	14.65	986.1				
3821	11/23/17 09:14:05 PM	676.9	14.64	985.7				
3822	11/23/17 09:19:05 PM	677.3	14.65	986.0				
3823	11/23/17 09:24:05 PM	677.3	14.65	985.9				
3824	11/23/17 09:29:05 PM	677.3	14.64	986.1				
3825	11/23/17 09:34:05 PM	677.7	14.64	986.6				
3826	11/23/17 09:39:05 PM	677.3	14.64	985.9				
3827	11/23/17 09:44:05 PM	677.3	14.63	986.1				
3828	11/23/17 09:49:05 PM	677.3	14.63	986.1				
3829	11/23/17 09:54:05 PM	677.3	14.63	986.0				
3830	11/23/17 09:59:05 PM	677.3	14.63	985.9				
3831	11/23/17 10:04:05 PM	677.7	14.63	986.4				
3832	11/23/17 10:09:05 PM	677.7	14.61	986.8				
3833	11/23/17 10:14:05 PM	677.3	14.61	986.2				
3834	11/23/17 10:19:05 PM	677.3	14.60	986.4				
3835	11/23/17 10:24:05 PM	677.3	14.60	986.3				
3836	11/23/17 10:29:05 PM	677.7	14.60	986.8				
3837	11/23/17 10:34:05 PM	677.7	14.60	986.7				
3838	11/23/17 10:39:05 PM	677.7	14.59	986.9				
3839	11/23/17 10:44:05 PM	677.7	14.60	986.6				
3840	11/23/17 10:49:05 PM	677.7	14.60	986.5				
3841	11/23/17 10:54:05 PM	677.7	14.59	986.7				
3842	11/23/17 10:59:05 PM	678.1	14.60	987.0				
3843	11/23/17 11:04:05 PM	677.7	14.59	986.5				
3844	11/23/17 11:09:05 PM	678.1	14.59	987.1				
3845	11/23/17 11:14:05 PM	677.7	14.58	986.7				
3846	11/23/17 11:19:05 PM	678.5	14.60	987.3				
3847	11/23/17 11:24:05 PM	678.1	14.58	987.1				
3848	11/23/17 11:29:05 PM	678.1	14.57	987.3				
3849	11/23/17 11:34:05 PM	677.7	14.57	986.6				
3850	11/23/17 11:39:05 PM	678.1	14.58	986.9				
3851	11/23/17 11:44:05 PM	678.5	14.58	987.4				
3852	11/23/17 11:49:05 PM	678.9	14.58	987.9				
3853	11/23/17 11:54:05 PM	681.2	14.57	991.4				
3854	11/23/17 11:59:05 PM	678.9	14.57	988.0				
3855	11/24/17 12:04:05 AM	678.9	14.56	988.2				
3856	11/24/17 12:09:05 AM	678.9	14.56	988.1				
3857	11/24/17 12:14:05 AM	678.9	14.56	988.0				
3858	11/24/17 12:19:05 AM	678.9	14.56	988.0				
3859	11/24/17 12:24:05 AM	678.9	14.56	987.9				
3860	11/24/17 12:29:05 AM	678.9	14.56	987.8				
3861	11/24/17 12:34:05 AM	678.1	14.51	987.8				
3862	11/24/17 12:39:05 AM	678.9	14.54	988.2				
3863	11/24/17 12:44:05 AM	679.3	14.54	988.7				
3864	11/24/17 12:49:05 AM	678.9	14.53	988.3				
3865	11/24/17 12:54:05 AM	678.9	14.54	988.0				
3866	11/24/17 12:59:05 AM	679.3	14.54	988.5				
3867	11/24/17 01:04:05 AM	678.9	14.54	987.8				
3868	11/24/17 01:09:05 AM	678.9	14.53	988.0				
3869	11/24/17 01:14:05 AM	679.3	14.53	988.5				
3870	11/24/17 01:19:05 AM	679.3	14.54	988.2				
3871	11/24/17 01:24:05 AM	679.3	14.53	988.4				
3872	11/24/17 01:29:05 AM	678.9	14.53	987.7				
3873	11/24/17 01:34:05 AM	679.3	14.53	988.2				
3874	11/24/17 01:39:05 AM	679.3	14.53	988.1				
3875	11/24/17 01:44:05 AM	679.3	14.52	988.3				
3876	11/24/17 01:49:05 AM	679.3	14.53	988.0				
3877	11/24/17 01:54:05 AM	679.3	14.52	988.2				
3878	11/24/17 01:59:05 AM	679.3	14.53	987.9				
3879	11/24/17 02:04:05 AM	677.8	14.46	987.3				
3880	11/24/17 02:09:05 AM	678.9	14.53	987.1				
3881	11/24/17 02:14:05 AM	678.9	14.52	987.3				
3882	11/24/17 02:19:05 AM	678.9	14.52	987.2				
3883	11/24/17 02:24:05 AM	678.9	14.52	987.2				
3884	11/24/17 02:29:05 AM	678.9	14.52	987.1				
3885	11/24/17 02:34:05 AM	678.5	14.51	986.7				
3886	11/24/17 02:39:05 AM	678.9	14.51	987.2				
3887	11/24/17 02:44:05 AM	678.5	14.51	986.5				
3888	11/24/17 02:49:05 AM	678.9	14.51	987.1				
3889	11/24/17 02:54:05 AM	678.5	14.52	986.2				
3890	11/24/17 02:59:05 AM	677.8	14.51	985.3				
3891	11/24/17 03:04:05 AM	678.5	14.52	986.0				
3892	11/24/17 03:09:05 AM	678.2	14.50	986.0				
3893	11/24/17 03:14:05 AM	678.5	14.52	985.9				
3894	11/24/17 03:19:05 AM	678.5	14.51	986.1				
3895	11/24/17 03:24:05 AM	678.5	14.51	986.0				
3896	11/24/17 03:29:05 AM	678.1	14.51	985.3				
3897	11/24/17 03:34:05 AM	677.8	14.50	985.1				
3898	11/24/17 03:39:05 AM	677.8	14.51	984.8				
3899	11/24/17 03:44:05 AM	678.1	14.51	985.1				
3900	11/24/17 03:49:05 AM	677.8	14.51	984.6				
3901	11/24/17 03:54:05 AM	677.8	14.51	984.5				
3902	11/24/17 03:59:05 AM	678.1	14.51	984.9				
3903	11/24/17 04:04:05 AM	677.8	14.51	984.4				
3904	11/24/17 04:09:05 AM	677.8	14.51	984.3				
3905	11/24/17 04:14:05 AM	677.8	14.51	984.3				
3906	11/24/17 04:19:05 AM	677.8	14.51	984.2				
3907	11/24/17 04:24:05 AM	677.8	14.51	984.1				
3908	11/24/17 04:29:05 AM	677.7	14.52	983.7				
3909	11/24/17 04:34:05 AM	678.1	14.51	984.4				
3910	11/24/17 04:39:05 AM	677.8	14.50	984.1				
3911	11/24/17 04:44:05 AM	677.7	14.52	983.4				
3912	11/24/17 04:49:05 AM	677.4	14.48	983.9				
3913	11/24/17 04:54:05 AM	677.8	14.51	983.7				
3914	11/24/17 04:59:05 AM	677.0	14.48	983.2				
3915	11/24/17 05:04:05 AM	677.8	14.51	983.5				
3916	11/24/17 05:09:05 AM	677.8	14.50	983.7				
3917	11/24/17 05:14:05 AM	677.8	14.50	983.6				
3918	11/24/17 05:19:05 AM	677.8	14.51	983.3				
3919	11/24/17 05:24:05 AM	677.4	14.47	983.7				
3920	11/24/17 05:29:05 AM	677.4	14.51	982.6				
3921	11/24/17 05:34:05 AM	677.4	14.50	982.8				
3922	11/24/17 05:39:05 AM	677.8	14.51	983.0				
3923	11/24/17 05:44:05 AM	677.8	14.50	983.2				
3924	11/24/17 05:49:05 AM	678.1	14.52	983.1				
3925	11/24/17 05:54:05 AM	677.7	14.52	982.4				
3926	11/24/17 05:59:05 AM	677.4	14.51	982.2				
3927	11/24/17 06:04:05 AM	677.4	14.48	982.8				
3928	11/24/17 06:09:05 AM	677.7	14.52	982.2				
3929	11/24/17 06:14:05 AM	677.4	14.52	981.7				
3930	11/24/17 06:19:05 AM	678.1	14.52	982.7				
3931	11/24/17 06:24:05 AM	677.7	14.52	982.0				
3932	11/24/17 06:29:05 AM	678.5	14.53	982.9				
3933	11/24/17 06:34:05 AM	678.1	14.53	982.2				
3934	11/24/17 06:39:05 AM	678.1	14.53	982.1				
3935	11/24/17 06:44:05 AM	678.5	14.53	982.6				
3936	11/24/17 06:49:05 AM	678.5	14.54	982.3				
3937	11/24/17 06:54:05 AM	677.7	14.53	981.3				
3938	11/24/17 06:59:05 AM	678.5	14.54	982.2				
3939	11/24/17 07:04:05 AM	678.5	14.52	982.6				
3940	11/24/17 07:09:05 AM	678.5	14.53	982.3				
3941	11/24/17 07:14:05 AM	678.5	14.52	982.5				
3942	11/24/17 07:19:05 AM	678.5	14.53	982.2				
3943	11/24/17 07:24:05 AM	677.7	14.52	981.2				
3944	11/24/17 07:29:05 AM	678.5	14.53	982.0				
3945	11/24/17 07:34:05 AM	678.5	14.53	981.9				
3946	11/24/17 07:39:05 AM	678.1	14.53	981.3				
3947	11/24/17 07:44:05 AM	678.5	14.53	981.8				
3948	11/24/17 07:49:05 AM	678.5	14.53	981.7				
3949	11/24/17 07:54:05 AM	678.1	14.52	981.3				
3950	11/24/17 07:59:05 AM	678.1	14.53	981.0				
3951	11/24/17 08:04:05 AM	678.5	14.52	981.8				
3952	11/24/17 08:09:05 AM	678.1	14.52	981.1				
3953	11/24/17 08:14:05 AM	678.1	14.52	981.0				
3954	11/24/17 08:19:05 AM	677.7	14.52	980.4				
3955	11/24/17 08:24:05 AM	678.1	14.52	980.9				
3956	11/24/17 08:29:05 AM	678.1	14.52	980.8				
3957	11/24/17 08:34:05 AM	678.1	14.52	980.8				
3958	11/24/17 08:39:05 AM	677.7	14.52	980.1				
3959	11/24/17 08:44:05 AM	677.7	14.52	980.0				
3960	11/24/17 08:49:05 AM	678.1	14.53	980.3				
3961	11/24/17 08:54:05 AM	677.7	14.52	979.9				
3962	11/24/17 08:59:05 AM	678.1	14.53	980.2				
3963	11/24/17 09:04:05 AM	678.5	14.53	980.7				
3964	11/24/17 09:09:05 AM	678.5	14.54	980.3				
3965	11/24/17 09:14:05 AM	677.7	14.52	979.6				
3966	11/24/17 09:19:05 AM	678.5	14.53	980.4				
3967	11/24/17 09:24:05 AM	677.7	14.53	979.2				
3968	11/24/17 09:29:05 AM	678.5	14.54	980.1				
3969	11/24/17 09:34:05 AM	678.5	14.54	980.0				
3970	11/24/17 09:39:05 AM	678.1	14.54	979.3				
3971	11/24/17 09:44:05 AM	678.1	14.54	979.3				
3972	11/24/17 09:49:05 AM	678.5	14.54	979.8				
3973	11/24/17 09:54:05 AM	678.5	14.54	979.7				
3974	11/24/17 09:59:05 AM	678.5	14.56	979.1				
3975	11/24/17 10:04:05 AM	678.5	14.56	979.1				
3976	11/24/17 10:09:05 AM	678.9	14.57	979.3				
3977	11/24/17 10:14:05 AM	678.9	14.57	979.3				
3978	11/24/17 10:19:05 AM	678.5	14.57	978.6				
3979	11/24/17 10:24:05 AM	678.9	14.58	978.9				
3980	11/24/17 10:29:05 AM	678.9	14.58	978.8				
3981	11/24/17 10:34:05 AM	678.9	14.59	978.5				
3982	11/24/17 10:39:05 AM	679.2	14.60	978.6				
3983	11/24/17 10:44:05 AM	679.2	14.61	978.3				
3984	11/24/17 10:49:05 AM	679.6	14.61	978.8				
3985	11/24/17 10:54:05 AM	679.6	14.64	978.0				
3986	11/24/17 10:59:05 AM	679.6	14.65	977.7				
3987	11/24/17 11:04:05 AM	680.3	14.66	978.4				
3988	11/24/17 11:09:05 AM	680.7	14.67	978.7				
3989	11/24/17 11:14:05 AM	681.1	14.70	978.4				
3990	11/24/17 11:19:05 AM	681.5	14.72	978.5				
3991	11/24/17 11:24:05 AM	681.5	14.72	978.4				
3992	11/24/17 11:29:05 AM	681.4	14.75	977.4				
3993	11/24/17 11:34:05 AM	682.6	14.77	978.6				
3994	11/24/17 11:39:05 AM	682.2	14.78	977.7				
3995	11/24/17 11:44:05 AM	682.6	14.79	978.0				
3996	11/24/17 11:49:05 AM	682.9	14.82	977.6				
3997	11/24/17 11:54:05 AM	683.3	14.84	977.6				
3998	11/24/17 11:59:05 AM	683.7	14.88	977.2				
3999	11/24/17 12:04:05 PM	684.4	14.90	977.6				
4000	11/24/17 12:09:05 PM	684.8	14.93	977.4				
4001	11/24/17 12:14:05 PM	684.8	14.95	976.8				
4002	11/24/17 12:19:05 PM	685.5	14.97	977.3				
4003	11/24/17 12:24:05 PM	685.5	14.98	977.0				
4004	11/24/17 12:29:05 PM	685.5	15.01	976.2				
4005	11/24/17 12:34:05 PM	686.3	15.02	977.0				
4006	11/24/17 12:39:05 PM	686.6	15.05	976.6				
4007	11/24/17 12:44:05 PM	687.7	15.10	976.9				
4008	11/24/17 12:49:05 PM	673.1	15.11	955.9				
4009	11/24/17 12:54:05 PM	687.3	15.15	975.0				
4010	11/24/17 12:59:05 PM	688.8	15.17	976.6				
4011	11/24/17 01:04:05 PM	688.8	15.20	975.8				
4012	11/24/17 01:09:05 PM	689.6	15.22	976.4				
4013	11/24/17 01:14:05 PM	690.0	15.23	976.7				
4014	11/24/17 01:19:05 PM	690.3	15.23	977.0				
4015	11/24/17 01:24:05 PM	689.6	15.23	975.9				
4016	11/24/17 01:29:05 PM	689.6	15.20	976.6				
4017	11/24/17 01:34:05 PM	689.2	15.18	976.4				
4018	11/24/17 01:39:05 PM	689.6	15.20	976.5				
4019	11/24/17 01:44:05 PM	690.3	15.24	976.4				
4020	11/24/17 01:49:05 PM	690.7	15.28	976.0				
4021	11/24/17 01:54:05 PM	690.7	15.29	975.6				
4022	11/24/17 01:59:05 PM	691.1	15.30	975.9				
4023	11/24/17 02:04:05 PM	691.4	15.33	975.5				
4024	11/24/17 02:09:05 PM	691.8	15.33	976.0				
4025	11/24/17 02:14:05 PM	691.4	15.33	975.4				
4026	11/24/17 02:19:05 PM	691.8	15.33	975.9				
4027	11/24/17 02:24:05 PM	691.4	15.33	975.2				
4028	11/24/17 02:29:05 PM	691.0	15.31	975.1				
4029	11/24/17 02:34:05 PM	691.8	15.33	975.7				
4030	11/24/17 02:39:05 PM	691.4	15.33	975.0				
4031	11/24/17 02:44:05 PM	691.1	15.30	975.3				
4032	11/24/17 02:49:05 PM	691.1	15.30	975.2				
4033	11/24/17 02:54:05 PM	690.7	15.28	975.0				
4034	11/24/17 02:59:05 PM	690.7	15.27	975.2				
4035	11/24/17 03:04:05 PM	690.7	15.27	975.1				
4036	11/24/17 03:09:05 PM	690.7	15.25	975.5				
4037	11/24/17 03:14:05 PM	690.3	15.24	975.1				
4038	11/24/17 03:19:05 PM	690.0	15.23	974.9				
4039	11/24/17 03:24:05 PM	690.0	15.22	975.0				
4040	11/24/17 03:29:05 PM	689.6	15.22	974.4				
4041	11/24/17 03:34:05 PM	690.0	15.22	974.9				
4042	11/24/17 03:39:05 PM	690.0	15.22	974.8				
4043	11/24/17 03:44:05 PM	690.0	15.21	975.0				
4044	11/24/17 03:49:05 PM	689.6	15.21	974.4				
4045	11/24/17 03:54:05 PM	689.6	15.20	974.5				
4046	11/24/17 03:59:05 PM	689.6	15.20	974.5				
4047	11/24/17 04:04:05 PM	689.6	15.18	974.9				
4048	11/24/17 04:09:05 PM	689.6	15.18	974.8				
4049	11/24/17 04:14:05 PM	689.6	15.18	974.7				
4050	11/24/17 04:19:05 PM	689.6	15.18	974.7				
4051	11/24/17 04:24:05 PM	689.2	15.17	974.3				
4052	11/24/17 04:29:05 PM	689.6	15.16	975.0				
4053	11/24/17 04:34:05 PM	689.2	15.16	974.4				
4054	11/24/17 04:39:05 PM	689.6	15.15	975.1				
4055	11/24/17 04:44:05 PM	688.9	15.14	974.3				
4056	11/24/17 04:49:05 PM	688.9	15.14	974.2				
4057	11/24/17 04:54:05 PM	688.9	15.12	974.6				
4058	11/24/17 04:59:05 PM	688.9	15.11	974.8				
4059	11/24/17 05:04:05 PM	688.5	15.10	974.4				
4060	11/24/17 05:09:05 PM	688.5	15.09	974.5				
4061	11/24/17 05:14:05 PM	688.1	15.08	974.1				
4062	11/24/17 05:19:05 PM	688.1	15.08	974.1				
4063	11/24/17 05:24:05 PM	688.5	15.08	974.6				
4064	11/24/17 05:29:05 PM	688.1	15.07	974.2				
4065	11/24/17 05:34:05 PM	688.1	15.08	973.9				
4066	11/24/17 05:39:05 PM	687.8	15.05	974.1				
4067	11/24/17 05:44:05 PM	687.8	15.05	974.0				
4068	11/24/17 05:49:05 PM	687.8	15.05	973.9				
4069	11/24/17 05:54:05 PM	687.8	15.04	974.1				
4070	11/24/17 05:59:05 PM	687.8	15.04	974.0				
4071	11/24/17 06:04:05 PM	688.2	15.04	974.5				
4072	11/24/17 06:09:05 PM	687.8	15.03	974.1				
4073	11/24/17 06:14:05 PM	687.8	15.03	974.1				
4074	11/24/17 06:19:05 PM	687.8	15.03	974.0				
4075	11/24/17 06:24:05 PM	687.8	15.03	973.9				
4076	11/24/17 06:29:05 PM	687.8	15.03	973.9				
4077	11/24/17 06:34:05 PM	687.8	15.02	974.0				
4078	11/24/17 06:39:05 PM	688.2	15.03	974.3				
4079	11/24/17 06:44:05 PM	687.8	15.02	973.9				
4080	11/24/17 06:49:05 PM	687.8	15.01	974.1				
4081	11/24/17 06:54:05 PM	687.8	15.01	974.0				
4082	11/24/17 06:59:05 PM	687.8	15.01	973.9				
4083	11/24/17 07:04:05 PM	687.8	14.99	974.3				
4084	11/24/17 07:09:05 PM	688.2	15.01	974.3				
4085	11/24/17 07:14:05 PM	688.2	15.01	974.3				
4086	11/24/17 07:19:05 PM	687.8	14.99	974.1				
4087	11/24/17 07:24:05 PM	688.2	14.99	974.6				
4088	11/24/17 07:29:05 PM	688.2	14.99	974.5				
4089	11/24/17 07:34:05 PM	688.6	14.99	975.0				
4090	11/24/17 07:39:05 PM	688.2	14.99	974.4				
4091	11/24/17 07:44:05 PM	688.6	14.99	974.9				
4092	11/24/17 07:49:05 PM	688.6	14.99	974.8				
4093	11/24/17 07:54:05 PM	688.6	14.98	975.0				
4094	11/24/17 07:59:05 PM	688.6	14.99	974.7				
4095	11/24/17 08:04:05 PM	688.6	14.98	974.8				
4096	11/24/17 08:09:05 PM	688.6	14.99	974.5				
4097	11/24/17 08:14:05 PM	689.0	14.98	975.3				
